Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
37,22.562839,-48.009066,22.56292938694,-48.00906116539,0.0079208,0.0030551,5.2,4930880394364802432,22.56292938694,3.126,-48.00906116539,7.8931,,,,,,,,,56,3.1588,89.05,10.22,6.562,3,,,7,,false,61.6015,1.62915,21.213388,,,,80.4237,19.984436,,,,,0,,,,,,,0.028846,,0.50248,21.213388,0.028846,61.6015,,3.126,7.8931,0.1953,0.218387
42,342.518887,-44.148393999999996,342.5189654248,-44.14843039978,0.0784176,0.0047157,47.69,6540866962787682432,342.5189654248,58.0793,-44.14843039978,52.8994,,,,,,,,,52,1.5006,62.29,11.664,7.41,3,,,3,,false,69.2504,2.46929,21.086311,556.241,973.409,18.475386,108.688,19.657438,9.602,-1.182053,,,0,,,,,,,0.038812,1.900015,0.024726,21.086311,0.038812,69.2504,8.442,58.0793,52.8994,0.9927,0.241269
79,311.770074,-42.80654,311.76986896825,-42.80664692273,0.009418,0.0069839,41.66,6677084152685387904,311.77009783905,0.4339,-42.80656612195,0.3573,14.1387,0.5978,23.6525,41.927,37.78,0.508,18.18,0.525,304,1.0402,375.37,1.569,2.149,95,0.9029,0.1094,19,1.042,false,189.847,0.681304,19.991358,39.6282,6.71718,21.34353,344.148,18.406033,2.022,2.937498,,,0,,,,,487451091,,0.004772,0.184059,0.017894,19.966641,0.004701,194.218,0.55,8.1496,8.4296,0.2886,0.664385
127,23.190065,-46.269954,23.19019530411,-46.26995410796,0.0043162,0.0018224,161.54,4931319752339196160,23.19019530411,2.2035,-46.26995410796,4.1346,,,,,,,,,76,2.3435,101.9,6.071,2.29,3,,,8,,false,55.5405,1.16356,21.325842,34.9783,4.79199,21.479044,112.219,19.62273,2.65,1.856314,,,0,,,,,,,0.022912,0.148771,0.209092,21.325842,0.022912,55.5405,1.335,2.2035,4.1346,-0.5046,0.324267
128,9.195428,-3.70872,9.19551685409,-3.70874242402,0.0028738,0.0012668,57.39,2528379116089711104,9.19551685409,2.5152,-3.70874242402,1.8807,,,,,,,,,114,3.5027,168.43,6.193,3.851,3,,,8,,false,71.8159,1.07342,21.046816,23.7429,3.38328,21.899708,140.299,19.380259,2.284,2.519449,,,0,,,,,13403834,,0.016461,0.154739,0.116714,21.046816,0.016461,71.8159,0.875,2.5152,1.8807,0.6386,0.329254
171,6.328272999999999,-2.057484,6.32840134696,-2.05755494821,0.016348,0.0112554,50.35,2541006659243013120,6.32829113239,0.7654,-2.0575176279,0.538,17.2443,0.9207,18.7286,26.166,-24.782,0.915,8.397,0.851,430,6.0292,678.18,2.789,6.454,95,1.2734,0.1117,14,1.213,false,149.454,0.594024,20.251095,34.623,6.03272,21.490131,266.373,18.68417,2.014,2.805962,,,0,,,105530063283471364,1237679435594990416,13338380,,0.00512,0.1892,0.028739,20.228349,0.005045,152.619,0.562,14.4919,13.5619,0.3514,0.527684
285,37.136916,-48.303076999999995,37.13724265669,-48.30258278987,0.0202998,0.0119689,173.94,4938988747158706176,37.13697019034,0.6385,-48.30312972012,0.9229,11.9084,0.9274,12.8404,129.64,-40.78,0.762,-123.059,1.286,310,3.7265,431.27,4.231,36.61,95,1.2843,0.2109,24,1.154,false,97.9633,0.715259,20.709707,33.4153,11.0951,21.528679,166.982,19.191221,2.046,2.337458,,,0,,,,,504436068,,0.008392,0.360515,0.057381,20.694925,0.008291,99.3062,0.663,12.0935,20.2258,-0.1154,1.943528
303,5.852288,-50.556182,5.85331997048,-50.55625088576,0.0061261,0.0040558,147.41,4972993858666530432,5.85223829358,0.2256,-50.55619355578,0.2605,21.5309,0.3958,54.3995,155.16,-154.623,0.299,12.9,0.353,706,3.7268,960.62,1.823,5.635,95,1.1451,0.0673,30,1.101,false,214.157,0.598504,19.860535,50.8044,6.78164,21.073788,389.277,18.272247,2.055,2.80154,,,0,,,,,,,0.004099,0.144957,0.019004,19.837858,0.004052,218.677,0.604,4.7503,5.6048,-0.3593,2.373268
379,312.088087,-42.138774,312.08767918355,-42.13863091574,0.0156894,0.0112088,85.84,6677136104607767936,312.08812837609,0.7359,-42.1388195812,0.5007,13.9916,0.9543,14.6623,86.132,74.945,0.989,-42.45,0.71,223,2.5069,293.52,1.961,1.814,95,1.2941,0.1714,18,1.121,false,152.213,0.621952,20.231241,36.2067,4.30646,21.44157,279.346,18.632542,2.073,2.809029,,,0,,,,,,,0.005222,0.129169,0.02038,20.208447,0.005144,155.442,0.621,15.6692,11.2371,0.0496,1.204371
427,4.804562,-62.433662999999996,4.80384109731,-62.43344845617,0.0267638,0.0226819,81.44,4901530374570672768,4.80468719559,1.2301,-62.43369069786,1.1063,20.6024,1.6744,12.3046,103.597,88.1,1.633,-54.504,1.429,196,2.6147,322.24,5.991,5.042,95,1.0871,0.3589,19,1.135,false,,,,,,,145.362,19.341766,,,,,0,,,,,,,,,0.060119,,,,,26.6802,22.7802,0.0489,1.427932
454,330.741763,-56.086026999999994,330.74146794319,-56.08576252769,0.004935,0.0046784,94.35,6412696995416769536,330.74188234063,0.2205,-56.08610493572,0.2114,14.4461,0.315,45.8589,92.961,52.023,0.308,-77.042,0.289,441,8.3071,1016.4,2.144,15.57,95,0.9063,0.0663,24,1.294,false,415.183,1.58819,19.14177,42.4491,6.76405,21.268871,828.779,17.451797,2.098,3.817074,,,0,,,,,488843544,,0.004984,0.173029,0.012722,19.116179,0.004904,425.085,0.502,4.9336,4.6799,-0.0081,1.121489
477,31.872417,-40.219665,31.87256463808,-40.21967994435,0.0077007,0.0035483,135.28,4958097262816874880,31.87256463808,5.9761,-40.21967994435,6.0148,,,,,,,,,61,2.7421,89.41,6.884,2.084,3,,,5,,false,58.4417,1.43493,21.270561,29.1678,20.4269,21.676283,77.8254,20.020092,1.831,1.656191,,,0,,,,,10449125,,0.0268,0.760373,0.156239,21.270561,0.0268,58.4417,0.541,5.9761,6.0148,-0.6497,0.409388
511,310.768072,-58.243044999999995,310.76813975759,-58.24282041836,0.0160854,0.0139646,119.6,6455803653727517568,310.76809638668,0.7209,-58.24312440795,0.7562,13.073,1.4589,8.9609,68.59,-5.136,0.945,-68.398,0.906,311,2.6733,431.24,3.426,4.186,95,1.0447,0.2003,16,1.109,false,106.199,0.633136,20.622068,34.9508,5.53504,21.479898,189.492,19.05392,2.113,2.425978,,,0,,,,,486157818,,0.007035,0.171967,0.036756,20.605713,0.006946,107.811,0.718,15.5946,14.5106,-0.121,0.818624
516,334.353493,-0.539478,334.35349192816,-0.53950886927,0.0027524,0.0014157,27.07,2677909394637903104,334.35349192816,1.7772,-0.53950886927,2.5341,,,,,,,,,74,2.5313,102.34,5.947,2.78,3,,,7,,false,81.5382,1.29458,20.908964,53.4589,18.8464,21.018494,156.54,19.261332,2.575,1.757162,,,0,,,107353343535213049,1237663542611018164,,,0.017457,0.382776,0.08058,20.908964,0.017457,81.5382,1.273,1.7772,2.5341,0.5014,0.111196
548,344.159258,-60.005511,344.15942721828,-60.00557319141,0.0052206,0.0021668,166.04,6491250744670002688,344.15942721828,2.4512,-60.00557319141,5.0933,,,,,,,,,60,0.4248,58.88,0.0,0.0,3,,,6,,false,72.8878,1.48357,21.03073,35.702,13.4752,21.456812,109.984,19.64457,1.999,1.812243,,,0,,,,,,,0.02227,0.409807,0.098868,21.03073,0.02227,72.8878,0.689,2.4512,5.0933,-0.4231,0.377984
549,344.392016,-59.187329999999996,344.39178276219,-59.18724436745,0.0135152,0.0113715,156.85,6491674327230137088,344.39212864244,0.496,-59.18736717378,0.655,8.6734,0.8129,10.6694,48.504,39.864,0.73,-27.631,0.814,364,4.9935,527.45,3.266,4.371,95,1.3272,0.1628,24,1.191,false,114.521,0.694905,20.540155,39.1753,7.1019,21.35601,205.132,18.96781,2.133,2.388201,,,0,,,,,489218521,,0.007141,0.196847,0.027078,20.52447,0.007054,116.187,0.743,11.7284,13.2066,-0.1245,0.52917
560,342.514289,-54.651705,342.51439866842,-54.65177597651,0.0018618,0.0017262,118.28,6506309411111345024,342.51439866842,1.8323,-54.65177597651,1.7576,,,,,,,,,151,4.9473,246.96,8.557,8.911,3,,,12,,false,67.9182,0.953263,21.107403,36.4397,8.09635,21.434607,118.282,19.565598,2.278,1.869009,,,0,,,,,,,0.015486,0.241251,0.118708,21.107403,0.015486,67.9182,0.961,1.8323,1.7576,-0.063,0.342725
599,73.719101,-57.922895,73.71897113407,-57.92313767434,0.0230476,0.0170859,177.55,4762516679929284480,73.71917042901,0.7415,-57.92283372469,0.9024,9.1195,0.8385,10.8753,72.416,23.813,1.079,68.389,1.453,198,4.9699,320.42,3.097,2.809,95,1.4097,0.238,18,1.262,false,88.971,0.751719,20.814245,37.8375,7.24838,21.393736,139.089,19.38966,1.989,2.004076,,,0,,,,,500786080,,0.009578,0.208009,0.065213,20.805362,0.009507,89.7019,0.653,17.0987,23.0381,-0.026,0.908222
661,32.301762,1.1761549999999998,32.30168373054,1.17619352657,0.009245,0.0075372,53.48,2508129543585094016,32.30177726361,0.4391,1.17611476829,0.399,11.2532,0.5666,19.8599,27.509,21.041,0.54,-17.721,0.513,177,2.2878,283.21,1.989,5.067,95,0.6977,0.1133,14,1.124,false,346.544,1.54545,19.337973,22.3906,5.48759,21.963379,665.629,17.689814,1.985,4.273565,,,0,,,109410323017501829,1237680099167305933,16964503,,0.005571,0.266112,0.017177,19.312382,0.005473,354.809,0.327,8.6787,8.1828,0.193,0.314002
753,321.04247,-48.719854,321.04251655804,-48.71989024572,0.0055961,0.002844,141.79,6467130341480237824,321.04251655804,4.1201,-48.71989024572,4.736,,,,,,,,,54,2.1544,72.7,5.21,2.183,3,,,5,,false,75.04,1.36546,20.999134,,,,142.009,19.367105,,,,,0,,,,,,,0.019948,,0.089539,20.999134,0.019948,75.04,,4.1201,4.736,-0.5786,0.171038
765,338.074339,-41.309180999999995,338.07441158351,-41.3092259849,0.0074545,0.0028181,102.0,6545268131740239104,338.07441158351,7.3151,-41.3092259849,3.1625,,,,,,,,,56,3.161,89.08,6.657,1.966,3,,,6,,false,66.2529,1.56981,21.134354,16.4165,2.42586,22.300339,109.575,19.648619,1.902,2.65172,,,0,,,,,,,0.025873,0.160463,0.16137,21.134354,0.025873,66.2529,0.473,7.3151,3.1625,-0.4188,0.254463
780,18.68748,-3.409436,18.68708858923,-3.409478779,0.016798,0.0084141,50.22,2483554221753218432,18.68755382925,0.6888,-3.4094780508,0.599,13.4666,0.8347,16.1331,104.494,104.494,0.877,0.164,0.803,209,0.8296,248.08,2.214,2.459,95,0.8563,0.1656,14,1.04,false,160.887,0.934689,20.171066,46.0699,15.9933,21.179998,287.365,18.60181,2.072,2.578188,,,0,,,103900186874309091,1237657065256387162,13859728,,0.006883,0.376926,0.031618,20.152059,0.006783,163.728,0.654,13.9864,12.544,0.5924,1.41499
828,34.066902,-9.545529,34.06697252398,-9.54558520892,0.0646219,0.0170615,83.22,5176141207562510592,34.06697252398,64.2012,-9.54558520892,18.5822,,,,,,,,,42,3.6867,77.54,8.561,2.807,3,,,3,,false,72.0267,1.77815,21.043634,,,,146.007,19.336964,,,,,0,,,96540340669015798,,,,0.026945,,0.282849,21.043634,0.026945,72.0267,,64.2012,18.5822,0.3819,0.321919
832,50.792145,-46.523255999999996,50.79171037346,-46.52321745913,0.0168931,0.0102175,137.22,4846216555917018624,50.79226294567,0.6814,-46.52325000781,0.6016,23.4134,0.6966,33.6106,85.859,85.546,0.875,-7.323,0.892,304,3.7347,456.81,3.39,4.346,95,1.1009,0.1648,23,1.156,false,115.686,1.18422,20.529163,26.1253,4.32865,21.795887,203.949,18.974092,1.989,2.821795,,,0,,,,,504387534,,0.011451,0.179915,0.050637,20.506171,0.011225,118.162,0.534,13.7071,14.2087,-0.4632,1.085481
876,0.364618,-63.730427999999996,0.36377296581,-63.73045857016,0.0117325,0.0099589,179.14,4901349371763463296,0.36478031262,0.4741,-63.73044655936,0.4902,13.5776,0.5543,24.4961,100.352,100.315,0.624,2.703,0.732,319,3.778,443.13,2.648,3.837,95,1.4258,0.1274,24,1.154,false,148.206,0.719143,20.260199,38.9553,5.06726,21.362125,272.475,18.659576,2.101,2.702549,,,0,,,,,499047040,,0.005945,0.141259,0.036434,20.239107,0.005856,151.114,0.665,9.9594,11.7322,-0.005,1.350918
937,356.080509,-53.700252,356.08069058955,-53.70034785222,0.0026798,0.0014525,134.06,6498173682195387776,356.08069058955,2.1746,-53.70034785222,2.136,,,,,,,,,140,7.3405,293.98,8.769,6.579,3,,,13,,false,65.3188,0.926258,21.14977,36.0431,8.69135,21.446486,120.292,19.547306,2.393,1.89918,,,0,,,,,489708859,,0.015641,0.261827,0.115023,21.14977,0.015641,65.3188,1.072,2.1746,2.136,-0.5457,0.518506
940,308.655049,-54.220296999999995,308.65503805506,-54.21993106652,0.0237593,0.017969,131.65,6470889163713256320,308.65506948126,0.9448,-54.22039299321,0.9568,8.9118,1.314,6.7823,104.016,4.134,1.342,-103.934,1.313,145,2.4834,192.83,3.374,2.258,95,0.8139,0.3508,14,1.15,false,96.7237,1.02179,20.723534,36.5175,8.90589,21.43229,160.345,19.235254,2.035,2.197035,,,0,,,,,,,0.011796,0.264804,0.075315,20.711257,0.011671,97.8236,0.673,21.3956,20.7271,-0.2706,1.317562
1030,308.018949,-63.20281,308.01854350762,-63.20281995954,0.0199622,0.0134418,158.29,6429695376465344384,308.01902842406,0.5357,-63.20285243564,0.9093,15.7137,1.3155,11.9451,49.729,49.189,0.891,-7.307,1.178,359,2.4243,445.15,2.719,2.448,95,0.9747,0.1694,18,1.092,false,103.749,0.626784,20.647411,33.793,4.67315,21.516474,183.243,19.090326,2.092,2.426148,,,0,,,,,485760886,,0.007115,0.150169,0.041019,20.631053,0.007024,105.324,0.696,14.5077,19.2015,-0.2687,0.659091
1064,14.746371,-5.002886,14.74641404518,-5.00295080646,0.0067004,0.0012624,75.32,2525139675661401856,14.74641404518,6.4895,-5.00295080646,2.0918,,,,,,,,,94,1.5282,110.21,1.793,0.3754,3,,,7,,false,66.8838,1.03938,21.124063,22.8511,7.44915,21.941277,105.216,19.692696,1.915,2.248581,,,0,,,,,13825002,,0.017096,0.353947,0.112032,21.124063,0.017096,66.8838,0.545,6.4895,2.0918,0.7821,0.279752
1118,73.42696,-46.798038,73.4269721499,-46.79799746839,0.0091879,0.0040067,172.52,4786979542337112192,73.4269721499,4.1488,-46.79799746839,9.1246,,,,,,,,,46,2.3116,64.79,12.035,141.6,3,,,6,,false,70.5383,1.5016,21.066305,,,,97.0172,19.780773,,,,,0,,,,,502654397,,0.023277,,0.198637,21.066305,0.023277,70.5383,,4.1488,9.1246,-0.2331,0.148954
1119,321.103192,-39.77027,321.10261920599,-39.77014626009,0.014675,0.0093225,52.49,6582282507789554176,321.10327830818,0.8302,-39.77031160255,0.6186,9.4568,1.1491,8.23,119.902,113.984,0.794,-37.202,0.701,633,2.4099,831.47,2.516,3.762,95,1.0963,0.1308,18,1.068,false,109.336,0.486753,20.590454,35.4941,3.10819,21.463152,193.053,19.033705,2.09,2.429447,,,0,,,,,488195728,,0.005564,0.095118,0.030705,20.574038,0.005501,111.002,0.694,12.9509,11.5991,0.413,1.646343
1151,3.076686,-43.524021,3.07671981221,-43.52380948235,0.005787,0.0047645,24.97,4992035643418512128,3.07675643219,0.2315,-43.52407126915,0.2444,20.7589,0.3419,60.7251,59.204,5.974,0.306,-58.902,0.356,380,1.4798,528.5,1.401,3.611,95,1.0087,0.067,22,1.054,false,325.987,0.926239,19.404366,30.7188,4.51492,21.620033,571.338,17.855661,1.847,3.764372,,,0,,,,,8844679,,0.004136,0.159602,0.018267,19.378775,0.004083,333.762,0.257,4.9623,5.6184,0.1481,0.766562
1159,20.213675,-52.009868999999995,20.21312628697,-52.00971300966,0.0187337,0.0141319,175.23,4915621307569602048,20.21385979704,0.6812,-52.00991236804,0.7422,24.2626,0.945,25.6734,111.049,101.587,0.886,-44.855,1.175,320,4.6864,464.88,4.463,4.232,95,0.8543,0.2216,23,1.192,false,95.1961,0.787418,20.74082,41.5617,5.9469,21.29181,173.414,19.150187,2.258,2.141623,,,0,,,,,503658623,,0.009394,0.155379,0.05708,20.729528,0.009305,96.1913,0.904,14.1689,18.7058,-0.0473,1.339308
1169,72.21450999999999,-50.20287,72.2143086303,-50.20286778299,0.0155822,0.0111305,4.74,4784626832266093440,72.21457144525,0.5945,-50.20285632852,0.7973,10.1664,0.6449,15.7634,37.937,37.85,0.713,2.577,0.979,236,2.9196,317.06,2.566,3.188,95,0.931,0.1911,22,1.138,false,107.977,0.775415,20.60404,32.0083,9.10951,21.575386,175.752,19.135647,1.924,2.439739,,,0,,,,,502559154,,0.00827,0.309012,0.045695,20.587442,0.008158,109.64,0.526,11.1669,15.5561,0.0564,0.464076
1171,2.279007,-1.304406,2.27905943313,-1.30445225976,0.0723101,0.0048209,42.31,2544868354532190848,2.27905943313,48.803,-1.30445225976,53.5749,,,,,,,,,43,4.8307,96.34,10.847,6.482,3,,,5,,false,74.6312,1.60232,21.005066,,,,124.332,19.511438,,,,,0,,,106430022788175132,1237678882095366935,,,0.023473,,0.156209,21.005066,0.023473,74.6312,,48.803,53.5749,0.9911,0.251685
1234,28.476201999999997,-53.372518,28.47564659625,-53.37231747151,0.00713,0.0059355,149.3,4912271439238858752,28.47636069654,0.3583,-53.37255243668,0.3416,16.8251,0.454,37.0621,109.471,95.859,0.389,-52.867,0.429,379,3.3607,528.47,2.199,4.328,95,1.1651,0.1028,28,1.125,false,199.848,0.74337,19.935617,50.2735,8.22672,21.085196,358.704,18.361053,2.046,2.724142,,,0,,,,,503638070,,0.004889,0.177691,0.020856,19.914173,0.004824,203.834,0.607,6.2689,6.8388,-0.1598,1.394326
1278,55.885273999999995,-50.633008999999994,55.88529993961,-50.63297326699,0.0135662,0.0105364,85.46,4832406522369412224,55.88529993961,13.5493,-50.63297326699,10.5581,,,,,,,,,56,21.9731,746.42,49.8,29.57,3,,,7,,false,56.0785,2.76888,21.315376,59.1277,9.143,20.909063,149.942,19.30809,3.728,1.600973,,,0,,,,,502498528,,0.053679,0.167912,0.13264,21.315376,0.053679,56.0785,2.446,13.5493,10.5581,0.0403,0.14162
1296,49.74364,-60.803563,49.74385682235,-60.80348182609,0.0060037,0.0025627,147.5,4722566101027765248,49.74385682235,3.8828,-60.80348182609,5.2474,,,,,,,,,76,18.5638,598.72,13.746,220.6,3,,,7,,false,84.6263,2.63622,20.868605,19.2199,3.53403,22.129168,128.054,19.479414,1.74,2.649754,,,0,,,,,,,0.033934,0.199658,0.169154,20.868605,0.033934,84.6263,0.311,3.8828,5.2474,-0.6556,0.479975
1335,304.928577,-53.668110999999996,304.92833211496,-53.66752896798,0.0085573,0.0078922,42.23,6472656491215776512,304.92861540439,0.4207,-53.66820128168,0.4077,16.7322,0.5949,28.1261,155.913,37.764,0.512,-151.271,0.518,277,5.1541,438.31,2.381,4.896,95,1.2601,0.1209,19,1.228,false,203.109,0.889999,19.918043,35.8042,7.00923,21.453707,361.725,18.35195,1.957,3.101757,,,0,,,,,,,0.005498,0.212568,0.027079,19.892452,0.005402,207.953,0.461,8.1993,8.2635,0.0804,2.159434
1345,41.09806,-61.688916,41.09754196405,-61.68914585557,0.0285283,0.0278778,57.04,4724541064429782784,41.09817978213,0.9192,-61.68888119673,1.1052,8.335,1.0836,7.692,90.433,68.06,1.779,59.549,1.785,144,1.0273,158.73,1.441,0.3419,95,1.3365,0.2568,15,1.06,false,94.2621,0.907556,20.751524,32.005,9.02009,21.575499,188.156,19.061602,2.336,2.513897,,,0,,,,,499721068,,0.01081,0.30601,0.062187,20.733627,0.010645,95.8288,0.927,28.3372,28.0719,0.0211,1.211191
1415,65.39400499999999,-53.897270999999996,65.39397743983,-53.8972145141,0.0356103,0.0289912,120.01,4779330961497270912,65.3940449594,1.1223,-53.89725332886,1.0997,8.8546,1.046,8.465,12.506,8.952,2.16,-8.733,1.959,162,1.2081,228.91,4.012,2.928,95,1.124,0.2782,14,1.067,false,97.2342,0.967338,20.71782,44.8444,9.95406,21.209272,171.24,19.163881,2.222,2.045391,,,0,,,,,502164487,,0.011147,0.241016,0.099263,20.70822,0.011055,98.0978,0.881,34.0752,30.7809,-0.1766,0.211586
1443,36.024405,-39.751304999999995,36.02447284719,-39.75131150516,0.0385604,0.0060319,135.8,4951548532907468800,36.02447284719,27.2266,-39.75131150516,27.9643,,,,,,,,,44,7.2351,142.56,25.428,8.059,3,,,5,,false,63.2049,2.74989,21.18549,13.4862,5.90152,22.513815,122.211,19.530125,2.147,2.98369,,,0,,,,,,,0.047318,0.475122,0.220194,21.18549,0.047318,63.2049,0.668,27.2266,27.9643,-0.9522,0.189241
1505,327.02715,-49.437931,327.02647455538,-49.43826001936,0.005023,0.0045779,48.54,6559315187353518848,327.0272236906,0.2506,-49.43795574234,0.1737,15.983,0.3446,46.3764,129.231,109.606,0.307,68.463,0.292,746,4.3714,1147.16,1.56,7.329,95,1.0111,0.0572,24,1.115,false,299.707,0.700361,19.495625,38.3647,5.38301,21.378714,529.452,17.938328,1.895,3.440386,,,0,,,,,488958340,,0.003746,0.152367,0.012377,19.470034,0.003706,306.855,0.35,4.8329,4.7781,0.0918,1.975638
1655,47.696782999999996,-48.904475999999995,47.69682043387,-48.90452127007,0.006626,0.0039677,179.06,4749559764324678784,47.69682043387,3.9687,-48.90452127007,6.6254,,,,,,,,,44,5.1276,102.8,9.178,4.747,3,,,5,,false,57.2175,1.28939,21.293545,25.4407,8.84005,21.82472,93.4566,19.821371,2.078,2.003349,,,0,,,,,,,0.024622,0.377278,0.094321,21.293545,0.024622,57.2175,0.743,3.9687,6.6254,-0.0176,0.18549
1681,59.765263999999995,-30.114569,59.76531491606,-30.11458507059,0.0035455,0.0018785,144.32,4887283418293879808,59.76531491606,2.57,-30.11458507059,3.0813,,,,,,,,,58,0.4555,57.13,0.0,0.0,3,,,6,,false,63.6289,1.55657,21.17823,38.1528,8.47581,21.384726,114.989,19.596252,2.407,1.788473,,,0,,,,,18003864,,0.026703,0.241217,0.17271,21.17823,0.026703,63.6289,1.1,2.57,3.0813,-0.5409,0.168782
1866,40.274153,-55.196352999999995,40.27353766254,-55.19629049968,0.0189296,0.0126887,159.87,4740459377164518912,40.27430962818,0.7249,-55.19634961112,0.7628,23.8615,0.7976,29.9151,100.026,99.138,0.863,-13.3,1.154,262,4.1062,399.47,4.216,5.773,95,1.2285,0.2072,24,1.185,false,114.197,0.81574,20.543234,25.7184,8.50132,21.812931,225.727,18.863935,2.202,2.948996,,,0,,,,,503536628,,0.008231,0.358905,0.028875,20.518353,0.008065,116.844,0.728,13.5781,18.3021,-0.2565,1.284234
1896,81.956465,-57.554873,81.95633706006,-57.55531048031,0.0495392,0.0302434,47.95,4760302886281260416,81.95651716779,1.5525,-57.55478220264,1.2587,16.2654,1.5769,10.3147,120.834,21.741,2.562,118.863,2.483,96,2.688,134.73,4.027,2.835,95,0.5055,0.5123,10,1.203,false,86.3828,1.11068,20.846298,45.3067,12.1845,21.198135,142.301,19.364876,2.172,1.83326,,,0,,,,,500553564,,0.014229,0.292004,0.113517,20.840285,0.014154,86.8626,0.859,41.9959,40.0643,0.4551,1.594195
1921,10.162944999999999,-62.210176,10.16290895359,-62.21000140504,0.0123562,0.0107411,116.13,4902480524414825728,10.16308250784,0.5047,-62.21020592017,0.4646,13.2201,0.584,22.6377,49.487,18.206,0.751,-46.016,0.688,295,2.2973,379.63,2.258,2.296,95,0.9424,0.1535,25,1.096,false,127.977,0.744933,20.419538,52.0537,11.3148,21.047413,238.039,18.806273,2.267,2.24114,,,0,,,,,502975932,,0.006894,0.236021,0.049464,20.406475,0.006825,129.526,0.898,12.0598,11.0729,-0.1105,0.631447
1953,14.158221999999999,-4.746306,14.15834025668,-4.74637520426,0.0041521,0.0017287,84.61,2525206234769687424,14.15834025668,4.1369,-4.74637520426,1.7646,,,,,,,,,195,21.0343,963.75,20.367,61.91,3,,,14,,true,99.4005,2.36841,20.693895,31.2951,6.03128,21.599854,247.8,18.762642,2.808,2.837212,,,0,,,,,13825371,,0.026016,0.209265,0.043005,20.693895,0.026016,99.4005,1.351,4.1369,1.7646,0.1825,0.492005
1990,14.853620999999999,-59.753502,14.85345027361,-59.75363604924,0.0062373,0.0053188,153.84,4903905495779277312,14.85367983199,0.2527,-59.75349541186,0.2747,22.0329,0.3305,66.6671,40.966,26.017,0.343,31.643,0.38,375,3.6708,552.44,1.765,4.817,95,1.1142,0.0828,26,1.137,false,248.751,0.829768,19.697954,33.9873,4.00561,21.510248,452.231,18.109495,1.955,3.400753,,,0,,,,,503117204,,0.004551,0.127991,0.017709,19.672363,0.004484,254.684,0.415,5.5093,6.0696,-0.1256,0.573349
2125,335.065814,-53.861173,335.06585595211,-53.86123721364,0.0029406,0.0022228,122.05,6508712221975344128,335.06585595211,2.7574,-53.86123721364,2.4464,,,,,,,,,44,2.751,67.72,6.292,3.867,3,,,5,,false,61.9812,1.33386,21.206717,20.6158,2.1345,22.053041,70.7118,20.124166,1.473,1.928875,,,0,,,,,489035054,,0.023527,0.112449,0.162798,21.206717,0.023527,61.9812,0.148,2.7574,2.4464,-0.2471,0.247734
2175,329.454643,-55.578373,329.45438596794,-55.57833131789,0.0028013,0.002593,177.48,6412958026349034880,329.4547536829,0.1394,-55.57841792972,0.1266,29.2974,0.1945,150.6598,50.666,46.769,0.163,-19.488,0.172,535,2.4835,759.73,0.916,4.258,95,1.1406,0.0401,26,1.077,false,521.471,0.924065,18.89429,36.2524,4.51919,21.440199,955.425,17.297403,1.902,4.142796,,,0,,,,,488836424,,0.003361,0.135375,0.009489,18.868699,0.003335,533.908,0.262,2.5935,2.8009,-0.0068,0.54416
2208,22.889302999999998,-0.683797,22.88934434729,-0.68386236258,0.0406273,0.0060854,51.35,2485888695392951040,22.88934434729,31.955,-0.68386236258,25.8164,,,,,,,,,43,1.2168,48.83,0.0,0.0,3,,,4,,false,71.7457,1.92557,21.047878,33.5747,1.79408,21.52351,126.356,19.493904,2.229,2.029606,,,0,,,,,,,0.02927,0.058084,0.155712,21.047878,0.02927,71.7457,0.89,31.955,25.8164,0.954,0.278427
2211,351.666874,-45.448716,351.66679154948,-45.44905156747,0.0158047,0.014585,106.25,6528506592370788352,351.66695716226,0.7174,-45.44869385384,0.8045,11.153,1.2728,8.7627,84.625,26.142,1.004,80.486,0.938,450,4.9038,638.31,4.49,4.442,95,0.9912,0.1773,16,1.168,false,102.491,0.811277,20.660656,33.3382,4.46184,21.531187,172.77,19.154228,2.011,2.376959,,,0,,,,,,,0.009025,0.145337,0.04554,20.64517,0.008909,103.963,0.622,15.7126,14.6842,-0.0432,1.225858
