Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
3822,10.274116,-1.572349,10.27417143167,-1.57239745344,0.0076707,0.0013881,80.56,2530388198711596544,10.27417143167,7.5701,-1.57239745344,1.8598,,,,,,,,,184,4.3023,272.48,5.66,3.119,3,,,6,,false,67.4122,0.902682,21.11552,82.1666,49.6052,20.551804,114.351,19.602299,2.915,0.949505,,,0,,,106110102740563606,1237679436133565260,,,0.014797,0.655482,0.111229,21.11552,0.014797,67.4122,1.703,7.5701,1.8598,0.6543,0.264988
3841,24.392768999999998,-52.307883999999994,24.39274770914,-52.30820310608,0.0053915,0.0042251,147.19,4915950435208904576,24.39288562917,0.2161,-52.3078672698,0.2534,13.2676,0.2967,44.7118,77.909,18.973,0.286,75.563,0.321,435,1.5065,579.21,1.477,3.969,95,1.0433,0.0695,31,1.051,false,295.126,0.842384,19.512346,31.8675,4.60087,21.580173,515.645,17.96702,1.855,3.613154,,,0,,,,,503667236,,0.004147,0.156778,0.013136,19.486755,0.004093,302.165,0.286,4.5984,5.0769,-0.2188,1.149737
3857,56.290547999999994,-56.218488,56.29005602578,-56.21860044926,0.0241704,0.023288,13.67,4731324943798795520,56.29071728193,1.0533,-56.21845931385,1.0432,9.6196,1.0769,8.9323,88.613,82.727,1.456,31.756,1.508,209,4.8283,326.48,5.088,4.796,95,0.949,0.3058,20,1.247,false,89.0241,0.907074,20.813599,19.7094,7.35527,22.10186,152.771,19.287792,1.937,2.814068,,,0,,,,,502085213,,0.011401,0.405191,0.066045,20.790727,0.011177,90.9194,0.484,23.3382,24.1219,0.0171,1.064741
3899,32.675696,-6.819871,32.67539274836,-6.81990774188,0.0174924,0.0099228,61.61,2487571528006650240,32.67574206675,0.7827,-6.81986664882,0.6537,6.5308,0.7063,9.2466,78.586,78.041,1.035,9.246,0.775,182,-0.4284,184.5,0.0,0.0,95,1.2418,0.1678,14,0.975,false,122.626,0.960732,20.465908,26.8049,5.54832,21.768007,226.37,18.860847,2.065,2.90716,,,0,,,99810326755746460,1237679340030919198,15064983,,0.008941,0.224753,0.041922,20.441631,0.008763,125.399,0.597,16.0958,12.057,0.4473,1.092022
3926,332.137969,-59.120041,332.13758867411,-59.11989970885,0.0171226,0.0142691,146.55,6411011237934680320,332.13811331493,0.6789,-59.12009869168,0.763,9.0478,1.0842,8.3454,75.333,60.585,0.94,-44.771,0.995,285,3.5901,391.81,3.595,3.47,95,0.9983,0.1953,16,1.155,false,97.2751,0.826991,20.717363,38.4736,6.38582,21.375637,185.707,19.075827,2.305,2.29981,,,0,,,,,,,0.009633,0.180231,0.064495,20.703252,0.009519,98.5476,0.927,15.193,16.3084,-0.1663,0.867488
3928,325.330054,0.254125,325.33013459623,0.25412198695,0.0032837,0.00201,10.15,2687225625381868416,325.33013459623,2.0614,0.25412198695,3.2517,,,,,,,,,114,2.8675,156.21,3.371,1.489,3,,,7,,false,75.2132,0.928456,20.996632,27.9635,18.3844,21.722063,138.371,19.395285,2.212,2.326778,,,0,,,,,15992510,,0.013683,0.713814,0.092019,20.996632,0.013683,75.2132,0.83,2.0614,3.2517,0.1745,0.290346
3975,31.163831,-50.692851,31.16397161136,-50.69288930369,0.0019797,0.0015972,163.1,4937666206469500288,31.16397161136,1.633,-50.69288930369,1.9502,,,,,,,,,102,3.1241,146.46,5.866,4.389,3,,,11,,false,67.5006,1.17552,21.114098,36.6506,11.9368,21.428339,119.314,19.55617,2.311,1.87217,,,0,,,,,,,0.019108,0.353628,0.205414,21.114098,0.019108,67.5006,0.993,1.633,1.9502,-0.1195,0.349058
3987,0.670106,-2.877408,0.67019321701,-2.87745596982,0.0027798,0.0014899,56.62,2448552815271739776,0.67019321701,2.4618,-2.87745596982,1.9715,,,,,,,,,96,3.1688,139.9,6.23,2.621,3,,,9,,false,73.7582,1.36389,21.017841,,,,137.807,19.399717,,,,,0,,,104540006700457572,,,,0.020265,,0.141721,21.017841,0.020265,73.7582,,2.4618,1.9715,0.5213,0.357992
3999,36.400949,-50.731987,36.40121742345,-50.7318713083,0.0079961,0.006685,152.43,4746118322994233088,36.40100413836,0.3998,-50.73199774005,0.378,11.9337,0.4652,25.6531,41.616,-30.375,0.44,-28.447,0.491,326,7.6504,661.48,2.988,10.49,95,0.8201,0.1174,24,1.316,false,225.373,0.850316,19.80511,37.956,6.01132,21.39034,389.98,18.270288,1.899,3.120052,,,0,,,,,503712676,,0.004937,0.171977,0.016748,19.779519,0.004858,230.748,0.4,6.9866,7.7339,-0.1461,0.739974
4000,43.289421,-1.096168,43.28913240121,-1.09638807139,0.031068,0.0226302,77.1,2497449368669081728,43.28948635845,1.434,-1.09619714197,0.9123,6.5897,1.5554,4.2366,90.475,79.626,1.918,42.959,1.452,96,1.0547,117.4,2.453,1.405,95,1.1488,0.3543,9,1.076,false,124.915,1.377,20.445831,38.0447,11.015,21.387806,209.914,18.942795,1.985,2.445011,,,0,,,106680432893354938,1237660024522736321,15702320,,0.012282,0.314363,0.055451,20.42914,0.012104,126.85,0.586,30.7024,23.1238,0.1389,1.306409
4005,322.414973,-57.572278999999995,322.41500565896,-57.57203313931,0.0074849,0.0062076,130.95,6459457884915959040,322.41502073279,0.319,-57.5723528312,0.2936,13.8844,0.4329,32.0734,71.954,1.819,0.441,-71.931,0.421,396,3.5494,592.31,2.036,5.311,95,0.9476,0.0893,24,1.129,false,226.329,0.75042,19.800516,26.2945,6.08658,21.78888,412.632,18.208988,1.939,3.579891,,,0,,,,,488625358,,0.004533,0.251339,0.018566,19.774925,0.004467,231.727,0.375,6.965,6.7858,-0.1832,0.887341
4018,12.925192,-1.4450859999999999,12.9244582925,-1.44509258144,0.0119169,0.0079838,46.99,2529874963004687232,12.92526468654,0.4971,-1.44513087112,0.2993,10.6019,0.6047,17.5331,181.585,181.381,0.647,-8.615,0.628,370,1.3761,451.18,1.171,1.303,95,1.1456,0.0998,16,1.051,false,164.042,1.27477,20.149979,21.4302,3.72865,22.010975,326.908,18.461832,2.123,3.549143,,,0,,,106260129249506380,1237679436134744649,13534056,,0.008876,0.188928,0.026336,20.124388,0.008689,167.954,0.563,10.2759,10.0079,0.3796,2.640613
4039,314.742397,-43.581111,314.7424378396,-43.58115470469,0.0031761,0.0020654,100.43,6484941055460735232,314.7424378396,3.1459,-43.58115470469,2.111,,,,,,,,,96,6.6366,211.93,8.632,15.33,3,,,9,,false,74.1223,1.1754,21.012495,39.6673,9.15159,21.34246,132.147,19.445255,2.318,1.897205,,,0,,,,,487746792,,0.017436,0.250504,0.086604,21.012495,0.017436,74.1223,0.997,3.1459,2.111,-0.156,0.189994
4059,11.278898,-46.206447999999995,11.27880214728,-46.20645295926,0.0181834,0.0111206,146.6,4976350594652359168,11.27897025863,0.6918,-46.206472122,0.7236,2.9825,1.171,2.547,26.53,26.177,0.856,-4.312,1.018,342,2.3956,417.04,2.232,1.945,95,1.6534,0.18,22,1.093,false,84.7176,0.617495,20.867434,49.9939,4.75978,21.09125,144.105,19.351196,2.291,1.740053,,,0,,,,,504002897,,0.00838,0.103408,0.079443,20.862902,0.008349,85.072,0.991,13.6525,16.368,-0.4257,0.239476
4081,334.155005,-55.779191999999995,334.15524116568,-55.7789735694,0.0138152,0.0098552,3.8,6508034957171888896,334.1550504508,0.4518,-55.77926549972,0.5546,9.8409,0.7711,12.7618,69.977,-24.132,0.614,-65.684,0.852,351,2.7073,465.37,2.635,2.985,95,1.2322,0.1584,23,1.104,false,122.489,0.692245,20.467125,28.2011,4.76897,21.712877,227.915,18.853464,2.091,2.859413,,,0,,,,,,,0.006726,0.183626,0.049848,20.443558,0.006606,125.177,0.631,9.876,13.8003,0.0455,0.920306
4083,40.424115,-9.106252999999999,40.42439778551,-9.10599846428,0.0213234,0.0145406,34.73,5174009559458601088,40.42415370173,0.7935,-9.1063051597,0.7384,7.3536,0.9607,7.6546,87.763,-54.227,1.067,-69.006,1.207,147,2.0761,194.58,2.151,1.423,95,1.2483,0.2103,13,1.124,false,111.832,0.988432,20.565954,39.7908,9.19512,21.339085,191.575,19.042046,2.069,2.297039,,,0,,,97070404242072932,1237653500434121257,15373176,,0.009984,0.250914,0.068921,20.551893,0.009865,113.289,0.692,17.0405,19.3839,0.3448,1.360177
4087,18.911554,-60.675424,18.91176676671,-60.67522222409,0.0267593,0.020794,17.35,4716704325366952960,18.91162309088,0.8016,-60.6754438081,0.7949,6.3199,0.9346,6.762,52.31,-15.832,1.328,-49.856,1.654,207,-0.0237,271.77,3.632,2.752,95,1.1157,0.2589,19,0.997,false,87.1037,0.790206,20.837275,19.3601,5.10677,22.121271,150.024,19.307493,1.945,2.813778,,,0,,,,,503087700,,0.010228,0.286406,0.066449,20.814407,0.01003,88.9578,0.491,21.3917,26.284,0.1436,0.817541
4089,31.496347,-54.000913999999995,31.49633069073,-54.00091082766,0.007012,0.0055129,165.27,4743767949387567616,31.49645172432,0.2847,-54.00091487074,0.3359,7.6619,0.3404,22.5101,16.032,16.007,0.351,-0.91,0.44,413,2.1722,540.2,1.598,2.555,95,1.0564,0.0986,30,1.076,false,195.255,0.749611,19.960863,30.1835,5.96283,21.639118,351.454,18.383224,1.955,3.255894,,,0,,,,,503577271,,0.004997,0.214508,0.019289,19.935272,0.004916,199.912,0.436,5.622,6.9248,-0.1186,0.036351
4130,321.387011,-51.403061,321.38690126509,-51.40312173483,0.0109672,0.0100944,161.45,6466225443410495872,321.38707145646,0.4983,-51.40308176048,0.4865,7.1822,0.6863,10.4656,25.526,23.889,0.637,8.994,0.674,319,4.4985,506.84,1.939,2.508,95,1.0739,0.1589,22,1.184,false,110.834,0.676614,20.575686,28.9591,4.77561,21.684078,203.859,18.974573,2.101,2.709505,,,0,,,,,488690720,,0.007178,0.179069,0.043402,20.55448,0.00706,113.02,0.663,10.1862,10.8821,-0.05,0.329455
4144,12.375275,-45.242767,12.37462923901,-45.24269591866,0.0101053,0.003882,147.62,4982414714811335936,12.37545128233,0.3036,-45.24281789051,0.3834,9.0581,0.6537,13.8575,133.091,130.231,0.394,-27.443,0.553,963,4.8067,1342.07,2.249,5.402,95,1.0582,0.0809,26,1.111,false,140.901,0.418354,20.31508,29.8754,3.08005,21.650257,248.11,18.761284,1.973,2.888973,,,0,,,,,504008420,,0.004241,0.11197,0.01696,20.291071,0.004187,144.052,0.508,6.3268,8.784,-0.7083,1.656742
4166,315.610968,-59.686634999999995,315.61105760908,-59.68667608387,0.0139803,0.0029421,155.43,6455959646939558272,315.61105760908,6.3997,-59.68667608387,12.773,,,,,,,,,40,1.6282,49.62,4.428,1.709,3,,,5,,true,65.6365,1.3164,21.144503,22.7604,1.00021,21.945595,115.618,19.59033,2.108,2.355265,,,0,,,,,,,0.021949,0.047795,0.20496,21.144503,0.021949,65.6365,0.723,6.3997,12.773,-0.8642,0.219968
4167,10.217702,-58.813525999999996,10.21747081488,-58.81337544672,0.0142157,0.0115299,52.16,4907016357772541952,10.21782079909,0.499,-58.8135661254,0.5224,6.0631,0.6614,9.1673,59.19,40.777,0.825,-42.903,0.787,365,6.0052,605.51,3.759,6.619,95,1.2216,0.1584,26,1.231,false,118.994,0.671078,20.498558,30.393,4.69223,21.631607,209.834,18.943205,2.019,2.688402,,,0,,,,,503058491,,0.006715,0.167645,0.042203,20.477699,0.006608,121.302,0.584,13.2688,12.6081,0.2002,0.692452
4170,323.44953399999997,-1.371424,323.44983490972,-1.37115986778,0.023244,0.0096567,37.69,2686531008908340864,323.44949011141,0.7384,-1.37148682939,0.9957,8.8674,0.6719,13.1978,106.898,-77.557,0.983,-73.566,1.152,311,2.8885,429.44,2.563,3.091,95,1.1333,0.1374,16,1.118,false,144.901,0.768929,20.28469,42.0499,7.57554,21.27913,264.291,18.692688,2.114,2.586443,,,0,,,106353234496284821,1237666185089320300,5372793,,0.006386,0.195622,0.042326,20.265542,0.006296,147.479,0.695,16.1366,19.3171,0.6939,1.441172
4178,335.578758,-47.81467,335.57879718203,-47.81469991391,0.0123088,0.0071087,93.67,6518275400451433728,335.57879718203,12.2919,-47.81469991391,7.1378,,,,,,,,,44,6.0951,119.98,17.695,6.006,3,,,5,,false,60.1954,1.98299,21.238459,42.5597,34.4227,21.266047,73.2681,20.08561,1.924,1.180437,,,0,,,,,,,0.035873,0.878158,0.132081,21.238459,0.035873,60.1954,0.69,12.2919,7.1378,-0.0736,0.143421
4198,23.625919,-45.842385,23.62601506198,-45.8423962554,0.0013831,0.0012918,175.92,4931335592178586880,23.62601506198,1.2923,-45.8423962554,1.3827,,,,,,,,,219,4.7958,328.45,6.059,4.34,3,,,16,,false,73.8919,0.884691,21.015875,39.1472,13.3963,21.35679,123.233,19.521074,2.198,1.835716,,,0,,,,,,,0.013288,0.371552,0.062378,21.015875,0.013288,73.8919,0.885,1.2923,1.3827,-0.0097,0.244296
4203,322.536529,-49.349171999999996,322.53661328566,-49.34932081345,0.0117353,0.008694,98.28,6466866012012988288,322.5365567429,0.495,-49.3491927274,0.4381,8.8663,0.7141,12.4159,29.987,-8.288,0.733,28.819,0.542,366,3.6222,509.48,2.552,3.043,95,1.2527,0.1534,22,1.137,false,125.852,0.691642,20.43772,35.9844,5.57916,21.448257,212.552,18.929234,1.975,2.519024,,,0,,,,,487866220,,0.006572,0.16836,0.037443,20.419734,0.006483,127.954,0.565,11.6803,8.7677,-0.0864,0.571032
4204,35.116648999999995,-6.7442079999999995,35.11669937196,-6.74425147503,0.0030247,0.0019801,111.23,2487003595888157952,35.11669937196,2.9092,-6.74425147503,2.1462,,,,,,,,,51,3.6068,88.95,6.012,6.753,3,,,6,,false,89.3604,1.66386,20.809504,32.2245,10.4131,21.568077,167.354,19.188807,2.233,2.379271,,,0,,,99900351166237312,1237679438814577450,15094420,,0.020403,0.350858,0.100857,20.809504,0.020403,89.3604,0.844,2.9092,2.1462,-0.2826,0.238591
4230,5.898086999999999,-58.594673,5.89824370258,-58.59470376849,0.0023728,0.0014432,145.69,4906509173674306432,5.89824370258,1.7916,-58.59470376849,2.122,,,,,,,,,83,2.9177,119.52,4.796,2.866,3,,,9,,false,79.7283,1.23177,20.933336,38.3819,11.9215,21.378225,141.264,19.37282,2.253,2.005405,,,0,,,,,,,0.016999,0.337244,0.118186,20.933336,0.016999,79.7283,0.918,1.7916,2.122,-0.4344,0.314138
4243,21.971279,-62.626431999999994,21.97108531164,-62.62640052531,0.0164987,0.0141805,73.06,4715409994022045824,21.97141033115,0.6508,-62.62643258917,0.6038,7.5229,0.7597,9.903,34.389,33.624,1.007,-7.214,0.904,218,1.025,250.06,1.261,0.4803,95,1.0044,0.1981,19,1.049,false,107.605,0.81334,20.607782,19.2664,3.11334,22.12654,180.939,19.104063,1.861,3.022476,,,0,,,,,499246472,,0.008657,0.17547,0.048801,20.582191,0.008476,110.172,0.376,16.3146,14.3919,0.0844,0.340036
4291,323.745807,1.240934,323.74556635251,1.24074555772,0.0324207,0.0206265,52.97,2688324621611224832,323.74586476429,1.3584,1.24091898933,1.3196,9.565,1.6585,5.7671,77.645,67.127,1.74,39.022,1.519,240,1.2869,283.16,1.932,1.275,95,0.9933,0.1985,12,1.059,false,119.959,0.94077,20.48978,66.3283,17.2793,20.784296,225.997,18.86264,2.437,1.921656,,,0,,,109483237457449518,1237678617938822744,15983621,,0.008949,0.282861,0.052631,20.482303,0.008894,120.788,1.113,28.7094,25.5406,0.4102,1.100179
4311,45.706562999999996,-58.365285,45.70668793175,-58.36530164982,0.0352666,0.0338025,83.31,4726988023261856896,45.70665829413,1.0788,-58.36526511183,1.3343,6.2725,1.2846,4.8829,8.934,-3.498,2.183,8.221,2.103,138,1.068,153.66,1.719,0.3764,95,1.8869,0.359,12,1.064,false,80.7339,0.964445,20.919727,17.5738,2.27659,22.22638,131.954,19.446838,1.852,2.779541,,,0,,,,,,,0.01326,0.140679,0.123477,20.897396,0.013001,82.4116,0.404,35.2472,33.8228,0.0098,0.243393
4375,358.96344799999997,-45.033722,358.9635158741,-45.03377042098,0.0015025,0.0013386,76.3,6531007809525223040,358.9635158741,1.4937,-45.03377042098,1.3483,,,,,,,,,157,4.8176,251.49,4.546,2.188,3,,,10,,false,75.7503,0.942721,20.988907,17.0933,5.22487,22.25648,120.808,19.542652,1.82,2.713827,,,0,,,,,,,0.01379,0.331887,0.091732,20.988907,0.01379,75.7503,0.382,1.4937,1.3483,0.0532,0.245364
4406,10.332467999999999,-62.257636999999995,10.33196074689,-62.25762429986,0.023223,0.0185792,112.66,4902476680419261952,10.3326415401,0.8629,-62.2576576957,0.8089,4.348,1.1049,3.9351,71.699,71.304,1.406,-7.514,1.203,224,1.2416,313.3,4.272,3.832,95,1.1985,0.2825,19,1.058,false,86.4637,0.815076,20.845282,33.0712,7.95314,21.539919,159.63,19.240108,2.229,2.29981,,,0,,,,,,,0.010599,0.261119,0.053893,20.831171,0.010472,87.5948,0.851,22.5942,19.339,-0.1579,0.851277
4432,84.702927,-57.640933999999994,84.70304003586,-57.64087341369,0.0055294,0.002267,30.45,4766147237260343424,84.70304003586,3.4162,-57.64087341369,4.9034,,,,,,,,,50,3.5846,87.25,8.315,4.003,3,,,6,,false,84.8813,1.34737,20.865337,38.5538,9.58858,21.373375,152.284,19.291262,2.248,2.082113,,,0,,,,,500476483,,0.017453,0.270044,0.1184,20.865337,0.017453,84.8813,0.902,3.4162,4.9034,0.6633,0.308234
4453,2.3760969999999997,1.407003,2.37652883025,1.40742180179,0.0066339,0.003946,55.62,2546572253958573440,2.37607708111,0.2832,1.40690870733,0.2737,21.1072,0.3171,66.5701,153.795,-101.613,0.363,-115.446,0.304,248,2.4548,339.63,1.175,3.652,95,1.2141,0.0544,14,1.112,false,420.14,2.2574,19.128883,45.2515,10.8164,21.19946,786.021,17.50931,1.979,3.690149,,,0,,,109680023762488835,1237678617418858736,16617732,,0.006452,0.259536,0.017195,19.103292,0.006329,430.16,0.399,5.9113,4.9635,0.4517,2.165273
4454,346.586011,-56.30433,346.58602519423,-56.30490847296,0.0041637,0.0020048,153.22,6493753263199988480,346.58609563722,0.119,-56.30428675644,0.1626,19.9663,0.2141,93.2449,140.162,8.793,0.16,139.886,0.236,676,1.3572,983.0,1.009,5.429,95,1.0671,0.037,27,1.037,false,545.812,0.906527,18.844759,50.4775,5.76815,21.080797,965.457,17.286064,1.861,3.794733,,,0,,,,,489466867,,0.003293,0.1241,0.008729,18.819168,0.00327,558.83,0.268,2.5929,3.8252,-0.5401,2.082696
4471,12.466045999999999,-42.992411,12.46684067175,-42.99227721005,0.0025524,0.0021146,165.92,4985893191644921856,12.46598938795,0.1059,-42.99243419735,0.1004,19.3369,0.1732,111.675,144.484,-140.1,0.132,-35.321,0.16,651,8.483,1349.5,1.099,14.29,31,,,27,1.245,false,975.731,1.33721,18.214043,54.2798,4.06781,21.001945,1694.79,16.675104,1.793,4.326841,,,0,,,,,,,0.003131,0.081414,0.005985,18.214043,0.003131,975.731,0.127,2.143,2.5286,-0.089,2.147246
4486,34.476991,-45.639359,34.47683063011,-45.63925195534,0.0054681,0.0046969,163.95,4943371430571512064,34.47710778046,0.2635,-45.63937857902,0.2844,14.036,0.3628,38.6855,52.083,43.6,0.298,-28.49,0.341,426,3.1866,615.86,1.885,4.944,95,1.0401,0.0806,28,1.111,false,234.403,0.751376,19.762459,25.2947,3.70272,21.83097,411.754,18.211302,1.865,3.619669,,,0,,,,,504828424,,0.004439,0.158958,0.020293,19.736868,0.004376,239.993,0.294,4.7603,5.413,-0.0808,0.558068
4531,325.574066,-44.674807,325.57375382817,-44.67473207765,0.0176852,0.0119182,70.74,6565554915841771648,325.57411124669,0.6677,-44.6748508714,0.5697,9.0213,0.9549,9.4474,63.125,57.187,1.083,-26.728,0.792,437,1.681,550.0,1.894,1.837,95,1.1965,0.1393,16,1.057,false,109.901,0.602224,20.584866,34.1299,7.82173,21.505703,177.263,19.126352,1.923,2.379351,,,0,,,,,488405006,,0.006557,0.248839,0.04742,20.569338,0.00648,111.484,0.535,17.1519,12.6737,0.2446,0.843447
4547,4.805529,-53.624579999999995,4.80570137241,-53.62460470588,0.0018844,0.0012458,8.59,4924177840201410304,4.80570137241,1.2636,-53.62460470588,1.8725,,,,,,,,,129,3.6346,189.61,6.446,4.711,3,,,14,,false,71.8792,1.01396,21.045858,26.1437,5.04878,21.795124,99.1088,19.757614,1.743,2.03751,,,0,,,,,,,0.015562,0.209692,0.107747,21.045858,0.015562,71.8792,0.402,1.2636,1.8725,0.1247,0.378621
4552,13.717779,-50.493718,13.71743665649,-50.49375557878,0.007125,0.0058259,151.29,4931534779876828032,13.7179154794,0.3184,-50.4937364564,0.3166,10.1131,0.4545,22.2528,68.672,68.537,0.383,4.303,0.429,468,3.0462,641.11,2.089,4.073,95,0.968,0.0973,28,1.101,false,176.312,0.640724,20.071661,39.8229,5.09591,21.33821,318.681,18.489504,2.033,2.848705,,,0,,,,,503851107,,0.004812,0.138963,0.025794,20.048257,0.004744,180.154,0.575,6.1501,6.8471,-0.1683,0.795616
4553,3.8449269999999998,-62.097621,3.84499925166,-62.09763822917,0.0106986,0.0033127,2.79,4904601383560828800,3.84499925166,3.3497,-62.09763822917,10.6871,,,,,,,,,39,1.6569,48.72,1.455,0.09703,3,,,4,,false,57.543,1.79111,21.287386,44.9816,11.7255,21.205954,88.448,19.881176,2.319,1.324778,,,0,,,,,,,0.033907,0.283037,0.162656,21.287386,0.033907,57.543,1.069,3.3497,10.6871,0.1408,0.136613
4554,5.530538,-51.166964,5.53067637229,-51.16696890715,0.0097369,0.001922,118.8,4972773062988555392,5.53067637229,8.5825,-51.16696890715,4.9843,,,,,,,,,76,3.9353,127.99,8.443,3.111,3,,,7,,false,60.3738,2.02901,21.235247,36.339,5.75596,21.43761,92.8201,19.82879,2.139,1.60882,,,0,,,,,,,0.036593,0.171999,0.151884,21.235247,0.036593,60.3738,0.856,8.5825,4.9843,-0.8992,0.312859
4559,73.68403599999999,-53.041039999999995,73.68390822955,-53.04106670473,0.0244258,0.0167581,136.46,4783141834439261952,73.68408780067,0.7936,-53.04101395394,0.8093,8.2005,0.841,9.751,27.037,24.292,1.297,11.869,1.32,169,2.1044,218.63,2.847,1.995,95,1.4765,0.2696,16,1.117,false,96.1308,0.903354,20.73021,37.0765,7.38702,21.415796,157.348,19.255745,2.022,2.160051,,,0,,,,,501172280,,0.010568,0.216337,0.059588,20.718591,0.010463,97.1651,0.665,20.7533,21.1366,-0.3595,0.292789
4567,41.06266,-45.54887,41.0624530658,-45.54881534544,0.0261109,0.0181121,127.09,4945662091249514624,41.06274697403,0.9662,-45.54888430136,0.9977,6.395,1.2737,5.0209,48.84,46.31,1.46,-15.515,1.356,200,1.0737,244.81,2.842,1.572,95,1.0282,0.2854,21,1.053,false,86.502,0.912094,20.8448,26.6322,5.40309,21.775023,163.526,19.213924,2.198,2.561098,,,0,,,,,504511021,,0.011775,0.220289,0.067002,20.826086,0.011585,88.0058,0.783,23.5185,21.3708,-0.3386,0.557568
4568,336.057592,-51.941067999999994,336.05760979547,-51.94109493942,0.0148149,0.0113544,11.47,6510482435696135424,336.05764740851,0.4362,-51.94112301714,0.5665,8.5555,0.7333,11.6669,8.193,5.217,0.716,-6.317,0.903,415,2.6248,527.22,2.561,2.856,95,0.9311,0.1495,21,1.092,false,119.582,0.651999,20.493206,34.2344,5.19154,21.502386,207.036,18.957779,2.018,2.544607,,,0,,,,,489069125,,0.00653,0.164672,0.037275,20.474777,0.006439,121.629,0.604,11.5109,14.6936,0.1043,0.104715
4572,305.644846,-43.644076,305.64488201189,-43.64411417384,0.0022179,0.0012522,103.4,6679148481470380672,305.64488201189,2.177,-43.64411417384,1.3221,,,,,,,,,146,2.5441,187.38,3.888,2.38,3,,,8,,false,74.6463,0.94984,21.004847,64.8283,16.2037,20.809132,131.821,19.447937,2.634,1.361195,,,0,,,,,,,0.014088,0.271392,0.098357,21.004847,0.014088,74.6463,1.38,2.177,1.3221,-0.2625,0.166394
4573,330.794214,-42.204178999999996,330.79376277246,-42.20410232176,0.0070951,0.0042283,32.85,6571432831989197696,330.79428617297,0.2852,-42.20422979334,0.299,8.577,0.3988,21.5069,91.829,87.235,0.326,-28.681,0.387,488,12.8256,1173.54,2.454,16.86,95,1.1457,0.0696,23,1.44,false,368.847,1.29481,19.270252,51.0677,6.14863,21.068176,649.079,17.717152,1.898,3.351025,,,0,,,,,488553373,,0.004703,0.130754,0.01342,19.244661,0.004631,377.644,0.366,5.2376,6.3865,0.4423,1.234555
4580,317.923989,-46.901317,317.92406189987,-46.90146763072,0.0050201,0.0037928,89.08,6480247072819706496,317.92401086755,0.2513,-46.90134798408,0.2058,8.9535,0.3315,27.0112,28.04,-7.845,0.311,26.92,0.231,512,3.3817,694.83,1.411,5.08,95,1.2079,0.0621,21,1.107,false,326.151,0.779878,19.40382,42.2114,7.29627,21.274967,570.139,17.857944,1.878,3.417023,,,0,,,,,487780618,,0.003786,0.187691,0.01292,19.378229,0.003745,333.93,0.336,5.0198,3.7931,0.0091,0.571149
4591,336.779339,-50.937802,336.77952556582,-50.93786309141,0.0162855,0.0155043,54.0,6510914303247497344,336.77938819267,0.5381,-50.93781961505,0.6155,9.4489,0.9142,10.3353,21.796,-19.478,1.002,9.782,0.969,392,3.761,544.66,3.138,3.923,95,1.2612,0.1729,18,1.137,false,103.957,0.631034,20.64523,31.3286,7.18983,21.59869,174.719,19.142042,1.982,2.456648,,,0,,,,,,,0.007143,0.249189,0.053865,20.628335,0.00705,105.588,0.582,16.0199,15.7786,0.0467,0.476971
